User-ID,Age
247449,Unknown
247450,39.0
247451,31.0
247452,13.0
247453,33.0
247454,Unknown
247455,Unknown
247456,22.0
247457,27.0
247458,14.0
247459,30.0
247460,29.0
247461,47.0
247462,Unknown
247463,Unknown
247464,29.0
247465,26.0
247466,43.0
247467,23.0
247468,26.0
247469,44.0
247470,23.0
247471,Unknown
247472,58.0
247473,Unknown
247474,Unknown
247475,23.0
247476,Unknown
247477,20.0
247478,Unknown
247479,40.0
247480,28.0
247481,53.0
247482,Unknown
247483,Unknown
247484,34.0
247485,35.0
247486,Unknown
247487,47.0
247488,25.0
247489,49.0
247490,Unknown
247491,Unknown
247492,Unknown
247493,49.0
247494,Unknown
247495,35.0
247496,Unknown
247497,Unknown
247498,Unknown
247499,45.0
247500,20.0
247501,65.0
247502,25.0
247503,Unknown
247504,44.0
247505,26.0
247506,38.0
247507,30.0
247508,24.0
247509,37.0
247510,Unknown
247511,29.0
247512,Unknown
247513,21.0
247514,29.0
247515,27.0
247516,34.0
247517,Unknown
247518,52.0
247519,30.0
247520,49.0
247521,25.0
247522,43.0
247523,Unknown
247524,Unknown
247525,17.0
247526,Unknown
247527,Unknown
247528,50.0
247529,Unknown
247530,17.0
247531,16.0
247532,48.0
247533,32.0
247534,Unknown
247535,39.0
247536,33.0
247537,Unknown
247538,39.0
247539,Unknown
247540,18.0
247541,Unknown
247542,19.0
247543,31.0
247544,27.0
247545,Unknown
247546,23.0
247547,48.0
247548,33.0
247549,20.0
247550,62.0
247551,35.0
247552,43.0
247553,36.0
247554,49.0
247555,15.0
247556,Unknown
247557,48.0
247558,Unknown
247559,28.0
247560,56.0
247561,Unknown
247562,4.0
247563,31.0
247564,44.0
247565,Unknown
247566,Unknown
247567,24.0
247568,17.0
247569,Unknown
247570,50.0
247571,Unknown
247572,38.0
247573,18.0
247574,25.0
247575,38.0
247576,14.0
247577,34.0
247578,Unknown
247579,Unknown
247580,24.0
247581,Unknown
247582,58.0
247583,28.0
247584,Unknown
247585,Unknown
247586,29.0
247587,Unknown
247588,41.0
247589,Unknown
247590,47.0
247591,Unknown
247592,Unknown
247593,42.0
247594,57.0
247595,33.0
247596,Unknown
247597,Unknown
247598,Unknown
247599,50.0
247600,Unknown
247601,Unknown
247602,Unknown
247603,5.0
247604,58.0
247605,46.0
247606,19.0
247607,Unknown
247608,53.0
247609,Unknown
247610,22.0
247611,Unknown
247612,54.0
247613,Unknown
247614,Unknown
247615,16.0
247616,24.0
247617,Unknown
247618,Unknown
247619,59.0
247620,15.0
247621,34.0
247622,32.0
247623,39.0
247624,26.0
247625,18.0
247626,35.0
247627,Unknown
247628,23.0
247629,Unknown
247630,Unknown
247631,Unknown
247632,Unknown
247633,43.0
247634,31.0
247635,33.0
247636,23.0
247637,26.0
247638,Unknown
247639,18.0
247640,Unknown
247641,Unknown
247642,Unknown
247643,52.0
247644,Unknown
247645,Unknown
247646,Unknown
247647,34.0
247648,38.0
247649,Unknown
247650,38.0
247651,50.0
247652,Unknown
247653,Unknown
247654,Unknown
247655,26.0
247656,20.0
247657,25.0
247658,33.0
247659,Unknown
247660,46.0
247661,Unknown
247662,29.0
247663,66.0
247664,Unknown
247665,26.0
247666,Unknown
247667,Unknown
247668,Unknown
247669,Unknown
247670,Unknown
247671,61.0
247672,18.0
247673,18.0
247674,40.0
247675,50.0
247676,29.0
247677,34.0
247678,28.0
247679,Unknown
247680,Unknown
247681,Unknown
247682,19.0
247683,Unknown
247684,18.0
247685,46.0
247686,Unknown
247687,58.0
247688,14.0
247689,34.0
247690,Unknown
247691,63.0
247692,23.0
247693,Unknown
247694,Unknown
247695,16.0
247696,59.0
247697,42.0
247698,Unknown
247699,Unknown
247700,56.0
247701,28.0
247702,20.0
247703,40.0
247704,Unknown
247705,23.0
247706,43.0
247707,28.0
247708,Unknown
247709,Unknown
247710,24.0
247711,46.0
247712,Unknown
247713,30.0
247714,20.0
247715,32.0
247716,61.0
247717,Unknown
247718,59.0
247719,Unknown
247720,35.0
247721,27.0
247722,23.0
247723,51.0
247724,40.0
247725,Unknown
247726,30.0
247727,31.0
247728,27.0
247729,40.0
247730,Unknown
247731,63.0
247732,42.0
247733,39.0
247734,34.0
247735,Unknown
247736,Unknown
247737,34.0
247738,37.0
247739,32.0
247740,43.0
247741,Unknown
247742,36.0
247743,51.0
247744,55.0
247745,Unknown
247746,16.0
247747,Unknown
247748,Unknown
247749,29.0
247750,Unknown
247751,Unknown
247752,30.0
247753,38.0
247754,Unknown
247755,Unknown
247756,40.0
247757,Unknown
247758,Unknown
247759,Unknown
247760,Unknown
247761,Unknown
247762,20.0
247763,29.0
247764,15.0
247765,42.0
247766,42.0
247767,28.0
247768,28.0
247769,25.0
247770,Unknown
247771,Unknown
247772,25.0
247773,Unknown
247774,24.0
247775,38.0
247776,46.0
247777,31.0
247778,Unknown
247779,59.0
247780,Unknown
247781,Unknown
247782,53.0
247783,14.0
247784,43.0
247785,38.0
247786,Unknown
247787,Unknown
247788,41.0
247789,Unknown
247790,29.0
247791,39.0
247792,23.0
247793,Unknown
247794,28.0
247795,38.0
247796,32.0
247797,Unknown
247798,19.0
247799,28.0
247800,40.0
247801,Unknown
247802,15.0
247803,49.0
247804,15.0
247805,41.0
247806,0.0
247807,15.0
247808,Unknown
247809,54.0
247810,Unknown
247811,26.0
247812,Unknown
247813,Unknown
247814,32.0
247815,51.0
247816,49.0
247817,Unknown
247818,58.0
247819,34.0
247820,Unknown
247821,46.0
247822,Unknown
247823,Unknown
247824,Unknown
247825,19.0
247826,40.0
247827,26.0
247828,65.0
247829,48.0
247830,37.0
247831,Unknown
247832,46.0
247833,Unknown
247834,Unknown
247835,30.0
247836,28.0
247837,Unknown
247838,Unknown
247839,Unknown
247840,Unknown
247841,34.0
247842,Unknown
247843,20.0
247844,50.0
247845,34.0
247846,Unknown
247847,19.0
247848,30.0
247849,Unknown
247850,21.0
247851,33.0
247852,Unknown
247853,Unknown
247854,35.0
247855,Unknown
247856,Unknown
247857,Unknown
247858,57.0
247859,48.0
247860,28.0
247861,Unknown
247862,54.0
247863,21.0
247864,Unknown
247865,26.0
247866,47.0
247867,35.0
247868,31.0
247869,26.0
247870,40.0
247871,19.0
247872,38.0
247873,45.0
247874,Unknown
247875,25.0
247876,46.0
247877,43.0
247878,Unknown
247879,Unknown
247880,41.0
247881,29.0
247882,30.0
247883,Unknown
247884,Unknown
247885,45.0
247886,Unknown
247887,27.0
247888,23.0
247889,26.0
247890,49.0
247891,48.0
247892,16.0
247893,Unknown
247894,30.0
247895,44.0
247896,24.0
247897,55.0
247898,Unknown
247899,62.0
247900,Unknown
247901,41.0
247902,62.0
247903,31.0
247904,57.0
247905,Unknown
247906,48.0
247907,Unknown
247908,29.0
247909,42.0
247910,28.0
247911,Unknown
247912,46.0
247913,Unknown
247914,21.0
247915,39.0
247916,Unknown
247917,Unknown
247918,Unknown
247919,30.0
247920,Unknown
247921,34.0
247922,48.0
247923,Unknown
247924,55.0
247925,Unknown
247926,44.0
247927,Unknown
247928,27.0
247929,23.0
247930,Unknown
247931,Unknown
247932,48.0
247933,30.0
247934,25.0
247935,Unknown
247936,Unknown
247937,52.0
247938,Unknown
247939,Unknown
247940,Unknown
247941,25.0
247942,Unknown
247943,Unknown
247944,40.0
247945,33.0
247946,35.0
247947,18.0
247948,60.0
247949,44.0
247950,27.0
247951,46.0
247952,41.0
247953,52.0
247954,24.0
247955,29.0
247956,29.0
247957,Unknown
247958,44.0
247959,Unknown
247960,Unknown
247961,Unknown
247962,Unknown
247963,19.0
247964,39.0
247965,39.0
247966,46.0
247967,Unknown
247968,47.0
247969,22.0
247970,Unknown
247971,17.0
247972,17.0
247973,22.0
247974,28.0
247975,27.0
247976,24.0
247977,19.0
247978,30.0
247979,Unknown
247980,44.0
247981,35.0
247982,Unknown
247983,30.0
247984,Unknown
247985,Unknown
247986,Unknown
247987,Unknown
247988,41.0
247989,Unknown
247990,34.0
247991,Unknown
247992,Unknown
247993,Unknown
247994,30.0
247995,43.0
247996,33.0
247997,20.0
247998,52.0
247999,Unknown
248000,Unknown
248001,Unknown
248002,Unknown
248003,Unknown
248004,Unknown
248005,Unknown
248006,Unknown
248007,35.0
248008,44.0
248009,Unknown
248010,60.0
248011,Unknown
248012,47.0
248013,39.0
248014,Unknown
248015,Unknown
248016,38.0
248017,61.0
248018,53.0
248019,30.0
248020,Unknown
248021,61.0
248022,Unknown
248023,Unknown
248024,Unknown
248025,Unknown
248026,48.0
248027,1.0
248028,24.0
248029,Unknown
248030,Unknown
248031,49.0
248032,Unknown
248033,30.0
248034,41.0
248035,Unknown
248036,30.0
248037,23.0
248038,60.0
248039,Unknown
248040,55.0
248041,39.0
248042,Unknown
248043,Unknown
248044,40.0
248045,71.0
248046,29.0
248047,24.0
248048,53.0
248049,Unknown
248050,29.0
248051,51.0
248052,Unknown
248053,Unknown
248054,Unknown
248055,Unknown
248056,29.0
248057,39.0
248058,47.0
248059,47.0
248060,44.0
248061,Unknown
248062,45.0
248063,Unknown
248064,29.0
248065,48.0
248066,32.0
248067,42.0
248068,53.0
248069,Unknown
248070,Unknown
248071,56.0
248072,Unknown
248073,Unknown
248074,Unknown
248075,Unknown
248076,35.0
248077,Unknown
248078,36.0
248079,Unknown
248080,Unknown
248081,Unknown
248082,Unknown
248083,24.0
248084,Unknown
248085,Unknown
248086,58.0
248087,27.0
248088,22.0
248089,40.0
248090,27.0
248091,31.0
248092,38.0
248093,Unknown
248094,43.0
248095,45.0
248096,Unknown
248097,28.0
248098,38.0
248099,Unknown
248100,45.0
248101,51.0
248102,Unknown
248103,41.0
248104,29.0
248105,33.0
248106,50.0
248107,47.0
248108,72.0
248109,Unknown
248110,Unknown
248111,53.0
248112,39.0
248113,Unknown
248114,Unknown
248115,Unknown
248116,Unknown
248117,Unknown
248118,35.0
248119,10.0
248120,18.0
248121,Unknown
248122,20.0
248123,Unknown
248124,22.0
248125,23.0
248126,36.0
248127,39.0
248128,20.0
248129,Unknown
248130,Unknown
248131,36.0
248132,Unknown
248133,Unknown
248134,Unknown
248135,49.0
248136,Unknown
248137,Unknown
248138,Unknown
248139,8.0
248140,Unknown
248141,Unknown
248142,Unknown
248143,57.0
248144,23.0
248145,Unknown
248146,Unknown
248147,35.0
248148,47.0
248149,Unknown
248150,20.0
248151,45.0
248152,Unknown
248153,45.0
248154,Unknown
248155,47.0
248156,53.0
248157,Unknown
248158,Unknown
248159,Unknown
248160,Unknown
248161,40.0
248162,Unknown
248163,Unknown
248164,32.0
248165,Unknown
248166,Unknown
248167,15.0
248168,Unknown
248169,Unknown
248170,27.0
248171,Unknown
248172,62.0
248173,42.0
248174,31.0
248175,43.0
248176,Unknown
248177,32.0
248178,16.0
248179,31.0
248180,Unknown
248181,Unknown
248182,Unknown
248183,24.0
248184,32.0
248185,Unknown
248186,44.0
248187,36.0
248188,Unknown
248189,Unknown
248190,Unknown
248191,24.0
248192,56.0
248193,36.0
248194,42.0
248195,Unknown
248196,Unknown
248197,Unknown
248198,22.0
248199,Unknown
248200,Unknown
248201,30.0
248202,Unknown
248203,53.0
248204,Unknown
248205,Unknown
248206,25.0
248207,23.0
248208,Unknown
248209,50.0
248210,Unknown
248211,Unknown
248212,Unknown
248213,19.0
248214,Unknown
248215,16.0
248216,15.0
248217,65.0
248218,19.0
248219,29.0
248220,Unknown
248221,62.0
248222,Unknown
248223,54.0
248224,Unknown
248225,26.0
248226,30.0
248227,28.0
248228,45.0
248229,Unknown
248230,46.0
248231,Unknown
248232,26.0
248233,28.0
248234,55.0
248235,Unknown
248236,48.0
248237,53.0
248238,Unknown
248239,55.0
248240,Unknown
248241,Unknown
248242,Unknown
248243,26.0
248244,Unknown
248245,27.0
248246,36.0
248247,Unknown
248248,Unknown
248249,Unknown
248250,58.0
248251,26.0
248252,Unknown
248253,30.0
248254,34.0
248255,Unknown
248256,28.0
248257,Unknown
248258,Unknown
248259,Unknown
248260,33.0
248261,Unknown
248262,35.0
248263,Unknown
248264,28.0
248265,Unknown
248266,Unknown
248267,22.0
248268,47.0
248269,23.0
248270,41.0
248271,Unknown
248272,19.0
248273,Unknown
248274,17.0
248275,19.0
248276,26.0
248277,19.0
248278,21.0
248279,Unknown
248280,Unknown
248281,Unknown
248282,23.0
248283,Unknown
248284,Unknown
248285,Unknown
248286,Unknown
248287,51.0
248288,Unknown
248289,29.0
248290,26.0
248291,40.0
248292,34.0
248293,Unknown
248294,Unknown
248295,Unknown
248296,Unknown
248297,12.0
248298,38.0
248299,61.0
248300,Unknown
248301,18.0
248302,Unknown
248303,51.0
248304,52.0
248305,Unknown
248306,25.0
248307,Unknown
248308,Unknown
248309,Unknown
248310,16.0
248311,Unknown
248312,45.0
248313,Unknown
248314,33.0
248315,Unknown
248316,14.0
248317,67.0
248318,47.0
248319,23.0
248320,Unknown
248321,30.0
248322,22.0
248323,50.0
248324,Unknown
248325,33.0
248326,64.0
248327,37.0
248328,22.0
248329,29.0
248330,Unknown
248331,35.0
248332,Unknown
248333,20.0
248334,Unknown
248335,Unknown
248336,35.0
248337,39.0
248338,Unknown
248339,Unknown
248340,45.0
248341,Unknown
248342,Unknown
248343,51.0
248344,Unknown
248345,34.0
248346,60.0
248347,44.0
248348,Unknown
248349,Unknown
248350,Unknown
248351,Unknown
248352,56.0
248353,49.0
248354,47.0
248355,27.0
248356,37.0
248357,73.0
248358,Unknown
248359,Unknown
248360,Unknown
248361,Unknown
248362,41.0
248363,35.0
248364,Unknown
248365,42.0
248366,28.0
248367,30.0
248368,Unknown
248369,18.0
248370,56.0
248371,27.0
248372,44.0
248373,Unknown
248374,24.0
248375,61.0
248376,Unknown
248377,16.0
248378,Unknown
248379,Unknown
248380,Unknown
248381,Unknown
248382,40.0
248383,Unknown
248384,Unknown
248385,38.0
248386,40.0
248387,33.0
248388,38.0
248389,29.0
248390,Unknown
248391,15.0
248392,Unknown
248393,Unknown
248394,63.0
248395,63.0
248396,Unknown
248397,36.0
248398,59.0
248399,Unknown
248400,Unknown
248401,Unknown
248402,46.0
248403,42.0
248404,32.0
248405,Unknown
248406,Unknown
248407,Unknown
248408,Unknown
248409,47.0
248410,Unknown
248411,43.0
248412,55.0
248413,45.0
248414,42.0
248415,Unknown
248416,Unknown
248417,49.0
248418,36.0
248419,51.0
248420,35.0
248421,23.0
248422,23.0
248423,15.0
248424,Unknown
248425,Unknown
248426,67.0
248427,57.0
248428,Unknown
248429,53.0
248430,42.0
248431,34.0
248432,27.0
248433,39.0
248434,33.0
248435,33.0
248436,59.0
248437,33.0
248438,Unknown
248439,18.0
248440,42.0
248441,Unknown
248442,22.0
248443,Unknown
248444,21.0
248445,Unknown
248446,20.0
248447,36.0
248448,16.0
248449,Unknown
248450,Unknown
248451,56.0
248452,Unknown
248453,Unknown
248454,21.0
248455,29.0
248456,Unknown
248457,39.0
248458,Unknown
248459,Unknown
248460,18.0
248461,43.0
248462,Unknown
248463,35.0
248464,30.0
248465,35.0
248466,32.0
248467,50.0
248468,44.0
248469,Unknown
248470,15.0
248471,21.0
248472,Unknown
248473,Unknown
248474,Unknown
248475,24.0
248476,41.0
248477,17.0
248478,16.0
248479,27.0
248480,23.0
248481,32.0
248482,49.0
248483,44.0
248484,54.0
248485,30.0
248486,28.0
248487,Unknown
248488,Unknown
248489,Unknown
248490,17.0
248491,31.0
248492,14.0
248493,Unknown
248494,26.0
248495,42.0
248496,Unknown
248497,Unknown
248498,31.0
248499,55.0
248500,Unknown
248501,Unknown
248502,Unknown
248503,Unknown
248504,34.0
248505,Unknown
248506,29.0
248507,Unknown
248508,Unknown
248509,21.0
248510,22.0
248511,39.0
248512,Unknown
248513,Unknown
248514,Unknown
248515,39.0
248516,Unknown
248517,23.0
248518,Unknown
248519,24.0
248520,74.0
248521,Unknown
248522,18.0
248523,Unknown
248524,19.0
248525,39.0
248526,68.0
248527,28.0
248528,26.0
248529,20.0
248530,20.0
248531,47.0
248532,Unknown
248533,Unknown
248534,21.0
248535,54.0
248536,Unknown
248537,Unknown
248538,40.0
248539,Unknown
248540,50.0
248541,Unknown
248542,23.0
248543,14.0
248544,39.0
248545,Unknown
248546,33.0
248547,50.0
248548,Unknown
248549,24.0
248550,28.0
248551,21.0
248552,20.0
248553,62.0
248554,Unknown
248555,Unknown
248556,Unknown
248557,25.0
248558,34.0
248559,61.0
248560,27.0
248561,27.0
248562,33.0
248563,13.0
248564,46.0
248565,23.0
248566,Unknown
248567,28.0
248568,33.0
248569,57.0
248570,Unknown
248571,51.0
248572,25.0
248573,37.0
248574,30.0
248575,24.0
248576,Unknown
248577,30.0
248578,29.0
248579,58.0
248580,18.0
248581,Unknown
248582,37.0
248583,Unknown
248584,Unknown
248585,Unknown
248586,25.0
248587,20.0
248588,Unknown
248589,39.0
248590,Unknown
248591,19.0
248592,Unknown
248593,Unknown
248594,Unknown
248595,41.0
248596,31.0
248597,Unknown
248598,27.0
248599,Unknown
248600,45.0
248601,24.0
248602,37.0
248603,17.0
248604,Unknown
248605,24.0
248606,36.0
248607,52.0
248608,Unknown
248609,39.0
248610,50.0
248611,33.0
248612,15.0
248613,36.0
248614,Unknown
248615,42.0
248616,17.0
248617,21.0
248618,Unknown
248619,16.0
248620,Unknown
248621,Unknown
248622,Unknown
248623,23.0
248624,48.0
248625,26.0
248626,40.0
248627,27.0
248628,Unknown
248629,34.0
248630,Unknown
248631,29.0
248632,33.0
248633,Unknown
248634,32.0
248635,45.0
248636,Unknown
248637,38.0
248638,31.0
248639,50.0
248640,Unknown
248641,18.0
248642,25.0
248643,46.0
248644,Unknown
248645,53.0
248646,Unknown
248647,Unknown
248648,34.0
248649,37.0
248650,24.0
248651,36.0
248652,29.0
248653,49.0
248654,Unknown
248655,22.0
248656,34.0
248657,Unknown
248658,Unknown
248659,25.0
248660,69.0
248661,Unknown
248662,26.0
248663,Unknown
248664,Unknown
248665,24.0
248666,Unknown
248667,30.0
248668,Unknown
248669,51.0
248670,35.0
248671,48.0
248672,Unknown
248673,Unknown
248674,Unknown
248675,44.0
248676,38.0
248677,33.0
248678,52.0
248679,Unknown
248680,Unknown
248681,Unknown
248682,39.0
248683,44.0
248684,28.0
248685,44.0
248686,70.0
248687,Unknown
248688,31.0
248689,Unknown
248690,21.0
248691,26.0
248692,26.0
248693,Unknown
248694,44.0
248695,37.0
248696,Unknown
248697,34.0
248698,Unknown
248699,51.0
248700,26.0
248701,Unknown
248702,34.0
248703,48.0
248704,16.0
248705,Unknown
248706,22.0
248707,Unknown
248708,41.0
248709,Unknown
248710,Unknown
248711,38.0
248712,18.0
248713,Unknown
248714,68.0
248715,21.0
248716,23.0
248717,15.0
248718,43.0
248719,40.0
248720,27.0
248721,41.0
248722,30.0
248723,68.0
248724,35.0
248725,48.0
248726,Unknown
248727,Unknown
248728,28.0
248729,38.0
248730,38.0
248731,28.0
248732,65.0
248733,Unknown
248734,25.0
248735,72.0
248736,34.0
248737,41.0
248738,32.0
248739,35.0
248740,Unknown
248741,Unknown
248742,23.0
248743,25.0
248744,39.0
248745,41.0
248746,46.0
248747,34.0
248748,Unknown
248749,39.0
248750,Unknown
248751,Unknown
248752,25.0
248753,42.0
248754,15.0
248755,Unknown
248756,18.0
248757,54.0
248758,Unknown
248759,25.0
248760,Unknown
248761,47.0
248762,41.0
248763,25.0
248764,36.0
248765,Unknown
248766,Unknown
248767,14.0
248768,Unknown
248769,37.0
248770,24.0
248771,Unknown
248772,Unknown
248773,Unknown
248774,Unknown
248775,27.0
248776,Unknown
248777,Unknown
248778,Unknown
248779,23.0
248780,42.0
248781,34.0
248782,67.0
248783,Unknown
248784,15.0
248785,Unknown
248786,Unknown
248787,25.0
248788,Unknown
248789,26.0
248790,Unknown
248791,Unknown
248792,32.0
248793,43.0
248794,Unknown
248795,Unknown
248796,Unknown
248797,44.0
248798,33.0
248799,33.0
248800,Unknown
248801,Unknown
248802,24.0
248803,Unknown
248804,54.0
248805,34.0
248806,24.0
248807,Unknown
248808,Unknown
248809,Unknown
248810,Unknown
248811,Unknown
248812,67.0
248813,Unknown
248814,Unknown
248815,14.0
248816,17.0
248817,41.0
248818,33.0
248819,Unknown
248820,37.0
248821,Unknown
248822,48.0
248823,54.0
248824,66.0
248825,Unknown
248826,Unknown
248827,Unknown
248828,54.0
248829,Unknown
248830,18.0
248831,45.0
248832,Unknown
248833,30.0
248834,Unknown
248835,25.0
248836,36.0
248837,79.0
248838,37.0
248839,63.0
248840,21.0
248841,28.0
248842,35.0
248843,35.0
248844,Unknown
248845,36.0
248846,Unknown
248847,36.0
248848,47.0
248849,48.0
248850,48.0
248851,Unknown
248852,Unknown
248853,35.0
248854,20.0
248855,39.0
248856,Unknown
248857,Unknown
248858,37.0
248859,39.0
248860,Unknown
248861,Unknown
248862,56.0
248863,Unknown
248864,Unknown
248865,Unknown
248866,26.0
248867,57.0
248868,14.0
248869,Unknown
248870,Unknown
248871,43.0
248872,Unknown
248873,Unknown
248874,Unknown
248875,14.0
248876,52.0
248877,57.0
248878,Unknown
248879,30.0
248880,Unknown
248881,47.0
248882,Unknown
248883,Unknown
248884,53.0
248885,54.0
248886,21.0
248887,38.0
248888,21.0
248889,Unknown
248890,37.0
248891,38.0
248892,0.0
248893,18.0
248894,Unknown
248895,Unknown
248896,34.0
248897,42.0
248898,42.0
248899,Unknown
248900,25.0
248901,Unknown
248902,Unknown
248903,18.0
248904,Unknown
248905,26.0
248906,Unknown
248907,Unknown
248908,Unknown
248909,Unknown
248910,32.0
248911,26.0
248912,Unknown
248913,29.0
248914,43.0
248915,21.0
248916,25.0
248917,29.0
248918,20.0
248919,24.0
248920,64.0
248921,33.0
248922,Unknown
248923,28.0
248924,Unknown
248925,36.0
248926,23.0
248927,23.0
248928,30.0
248929,34.0
248930,Unknown
248931,20.0
248932,Unknown
248933,27.0
248934,15.0
248935,Unknown
248936,26.0
248937,27.0
248938,24.0
248939,26.0
248940,25.0
248941,49.0
248942,16.0
248943,Unknown
248944,Unknown
248945,16.0
248946,27.0
248947,54.0
248948,64.0
248949,Unknown
248950,37.0
248951,Unknown
248952,Unknown
248953,35.0
248954,41.0
248955,32.0
248956,Unknown
248957,21.0
248958,35.0
248959,16.0
248960,19.0
248961,46.0
248962,Unknown
248963,36.0
248964,22.0
248965,36.0
248966,Unknown
248967,34.0
248968,14.0
248969,23.0
248970,22.0
248971,24.0
248972,17.0
248973,18.0
248974,Unknown
248975,34.0
248976,Unknown
248977,Unknown
248978,Unknown
248979,Unknown
248980,33.0
248981,23.0
248982,14.0
248983,36.0
248984,43.0
248985,19.0
248986,26.0
248987,Unknown
248988,Unknown
248989,Unknown
248990,38.0
248991,18.0
248992,Unknown
248993,35.0
248994,36.0
248995,27.0
248996,Unknown
248997,50.0
248998,53.0
248999,Unknown
249000,38.0
249001,Unknown
249002,28.0
249003,Unknown
249004,24.0
249005,24.0
249006,Unknown
249007,35.0
249008,23.0
249009,Unknown
249010,44.0
249011,42.0
249012,Unknown
249013,47.0
249014,27.0
249015,23.0
249016,52.0
249017,33.0
249018,Unknown
249019,20.0
249020,49.0
249021,Unknown
249022,44.0
249023,46.0
249024,47.0
249025,40.0
249026,37.0
249027,35.0
249028,76.0
249029,26.0
249030,23.0
249031,37.0
249032,Unknown
249033,22.0
249034,Unknown
249035,57.0
249036,30.0
249037,28.0
249038,38.0
249039,31.0
249040,Unknown
249041,28.0
249042,Unknown
249043,27.0
249044,Unknown
249045,35.0
249046,Unknown
249047,32.0
249048,Unknown
249049,39.0
249050,36.0
249051,36.0
249052,34.0
249053,Unknown
249054,Unknown
249055,37.0
249056,Unknown
249057,Unknown
249058,38.0
249059,47.0
249060,46.0
249061,23.0
249062,Unknown
249063,39.0
249064,43.0
249065,57.0
249066,Unknown
249067,53.0
249068,21.0
249069,54.0
249070,39.0
249071,Unknown
249072,32.0
249073,23.0
249074,44.0
249075,25.0
249076,35.0
249077,0.0
249078,Unknown
249079,Unknown
249080,Unknown
249081,15.0
249082,51.0
249083,1.0
249084,19.0
249085,36.0
249086,38.0
249087,Unknown
249088,Unknown
249089,50.0
249090,45.0
249091,37.0
249092,47.0
249093,37.0
249094,Unknown
249095,50.0
249096,33.0
249097,Unknown
249098,56.0
249099,Unknown
249100,Unknown
249101,17.0
249102,39.0
249103,47.0
249104,43.0
249105,29.0
249106,28.0
249107,Unknown
249108,40.0
249109,29.0
249110,47.0
249111,Unknown
249112,54.0
249113,48.0
249114,Unknown
249115,Unknown
249116,Unknown
249117,46.0
249118,31.0
249119,61.0
249120,40.0
249121,Unknown
249122,31.0
249123,32.0
249124,Unknown
249125,Unknown
249126,26.0
249127,Unknown
249128,36.0
249129,31.0
249130,39.0
249131,Unknown
249132,25.0
249133,Unknown
249134,19.0
249135,Unknown
249136,Unknown
249137,18.0
249138,31.0
249139,44.0
249140,46.0
249141,Unknown
249142,43.0
249143,23.0
249144,Unknown
249145,46.0
249146,41.0
249147,Unknown
249148,49.0
249149,17.0
249150,42.0
249151,56.0
249152,43.0
249153,62.0
249154,12.0
249155,23.0
249156,23.0
249157,Unknown
249158,66.0
249159,54.0
249160,49.0
249161,26.0
249162,Unknown
249163,20.0
249164,25.0
249165,Unknown
249166,Unknown
249167,Unknown
249168,49.0
249169,23.0
249170,35.0
249171,43.0
249172,59.0
249173,37.0
249174,Unknown
249175,35.0
249176,40.0
249177,45.0
249178,26.0
249179,56.0
249180,49.0
249181,23.0
249182,36.0
249183,22.0
249184,Unknown
249185,Unknown
249186,36.0
249187,62.0
249188,Unknown
249189,Unknown
249190,24.0
249191,17.0
249192,Unknown
249193,Unknown
249194,Unknown
249195,Unknown
249196,Unknown
249197,18.0
249198,17.0
249199,38.0
249200,36.0
249201,Unknown
249202,40.0
249203,2.0
249204,Unknown
249205,47.0
249206,44.0
249207,47.0
249208,Unknown
249209,Unknown
249210,45.0
249211,39.0
249212,41.0
249213,18.0
249214,Unknown
249215,Unknown
249216,38.0
249217,Unknown
249218,Unknown
249219,Unknown
249220,31.0
249221,19.0
249222,53.0
249223,Unknown
249224,48.0
249225,Unknown
249226,33.0
249227,Unknown
249228,33.0
249229,43.0
249230,Unknown
249231,31.0
249232,39.0
249233,70.0
249234,45.0
249235,33.0
249236,Unknown
249237,36.0
249238,Unknown
249239,50.0
249240,24.0
249241,43.0
249242,24.0
249243,Unknown
249244,Unknown
249245,46.0
249246,48.0
249247,Unknown
249248,Unknown
249249,Unknown
249250,38.0
249251,Unknown
249252,67.0
249253,Unknown
249254,Unknown
249255,Unknown
249256,69.0
249257,Unknown
249258,Unknown
249259,Unknown
249260,Unknown
249261,40.0
249262,Unknown
249263,61.0
249264,50.0
249265,Unknown
249266,Unknown
249267,48.0
249268,Unknown
249269,Unknown
249270,Unknown
249271,48.0
249272,37.0
249273,57.0
249274,57.0
249275,Unknown
249276,Unknown
249277,45.0
249278,Unknown
249279,Unknown
249280,23.0
249281,Unknown
249282,Unknown
249283,Unknown
249284,59.0
249285,Unknown
249286,Unknown
249287,41.0
249288,28.0
249289,23.0
249290,45.0
249291,Unknown
249292,Unknown
249293,Unknown
249294,Unknown
249295,52.0
249296,25.0
249297,Unknown
249298,Unknown
249299,53.0
249300,Unknown
249301,Unknown
249302,54.0
249303,49.0
249304,Unknown
249305,54.0
249306,Unknown
249307,57.0
249308,25.0
249309,Unknown
249310,Unknown
249311,32.0
249312,Unknown
249313,28.0
249314,Unknown
249315,Unknown
249316,Unknown
249317,42.0
249318,Unknown
249319,25.0
249320,32.0
249321,Unknown
249322,Unknown
249323,30.0
249324,Unknown
249325,53.0
249326,18.0
249327,39.0
249328,Unknown
249329,26.0
249330,16.0
249331,42.0
249332,Unknown
249333,53.0
249334,34.0
249335,Unknown
249336,46.0
249337,Unknown
249338,33.0
249339,38.0
249340,67.0
249341,18.0
249342,34.0
